index_cafeteria,cafeteria_name,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,label_zero-shot,cafeteria_type_orignal,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
7791,제이,,37.8497127,127.7504246,,,강원특별자치도 춘천시 석사동 913-9 (1층),치킨,호프/통닭,2008-10-14,1,76.22,2023-02-01 14:42:26,강원특별자치도,춘천시,석사동,913-9 (1층)
7805,도원뚝배기짬뽕,,37.8663974,127.73304,,,강원특별자치도 춘천시 효자동 709-13 2동1층,국밥,한식,2008-01-03,1,80.09,2021-12-21 19:19:40,강원특별자치도,춘천시,효자동,709-13 2동1층
7824,박가부대춘천강대점,,37.8732626,127.7447726,,,강원특별자치도 춘천시 효자동 629-4,양식,탕류(보신용),1997-12-15,1,85.2,2022-01-19 14:13:51,강원특별자치도,춘천시,효자동,629-4
7825,집밥,,37.8735826,127.7432254,,,강원특별자치도 춘천시 효자동 626-8 2층,고기/구이,분식,1997-12-27,1,89.25,2017-11-24 16:46:55,강원특별자치도,춘천시,효자동,626-8 2층
7826,우물정,,37.866573,127.753416,,,강원특별자치도 춘천시 석사동 734-19,고기/구이,식육(숯불구이),1997-10-04,1,87.01,2022-01-19 14:14:21,강원특별자치도,춘천시,석사동,734-19
7834,행복반점,,37.8693236,127.7372177,,,강원특별자치도 춘천시 효자동 178-31,중식,횟집,2010-10-11,1,122.22,2023-07-25 9:47:04,강원특별자치도,춘천시,효자동,178-31
7849,꾸브라꼬숯불두마리치킨석사점,,37.8598591,127.7424019,,,강원특별자치도 춘천시 석사동 643-1 (1층),치킨,호프/통닭,2005-12-16,1,69,2022-02-07 11:53:31,강원특별자치도,춘천시,석사동,643-1 (1층)
7850,도원뚝배기짬뽕본점,,37.865706,127.7505088,,,강원특별자치도 춘천시 석사동 750-12 (1층),중식,정종/대포집/소주방,2005-12-21,1,87.95,2023-08-24 13:53:14,강원특별자치도,춘천시,석사동,750-12 (1층)
7873,일미리금계찜닭강대후문점,,37.8737329,127.7427259,,,강원특별자치도 춘천시 효자동 626-1,치킨,식육(숯불구이),2009-07-30,1,101.04,2018-01-16 13:14:35,강원특별자치도,춘천시,효자동,626-1
7910,석사소머리국밥전문점,,37.8609916,127.7400256,,,강원특별자치도 춘천시 석사동 702-5,고기/구이,한식,2002-06-24,1,101.64,2022-02-07 9:59:43,강원특별자치도,춘천시,석사동,702-5
7950,롱타우객잔,,37.8568953,127.739069,,,강원특별자치도 춘천시 석사동 802-2,중식,중국식,2006-12-21,1,265.49,2018-11-15 14:48:02,강원특별자치도,춘천시,석사동,802-2
7966,륭림닭발,,37.8492883,127.7505298,,,강원특별자치도 춘천시 석사동 915-7 (1층),치킨,한식,2003-10-29,1,110.96,2023-03-22 11:07:30,강원특별자치도,춘천시,석사동,915-7 (1층)
7976,곱창이야기,,37.8658869,127.7528864,,,강원특별자치도 춘천시 석사동 734-11,회,호프/통닭,2008-02-11,1,38.4,2022-02-07 13:40:11,강원특별자치도,춘천시,석사동,734-11
7977,등대,,37.8524473,127.7484854,,,강원특별자치도 춘천시 석사동 855-2,회,한식,2008-01-18,1,153.56,2021-12-19 17:02:02,강원특별자치도,춘천시,석사동,855-2
8000,박대감,,37.8502865,127.7499136,,,강원특별자치도 춘천시 석사동 909-10 (1층),고기/구이,한식,2006-09-29,1,110.93,2023-09-07 10:16:19,강원특별자치도,춘천시,석사동,909-10 (1층)
8007,구이가(강원대점),,37.8733462,127.7448349,,,강원특별자치도 춘천시 효자동 629-5,양식,식육(숯불구이),2006-10-27,1,94.62,2022-02-07 13:17:14,강원특별자치도,춘천시,효자동,629-5
8010,예그리나,,37.8646813,127.7521344,,,강원특별자치도 춘천시 석사동 747-9,양식,기타,2012-04-12,1,108.53,2022-09-06 17:13:44,강원특별자치도,춘천시,석사동,747-9
8025,호호식당,,37.8519296,127.7455323,,,강원특별자치도 춘천시 석사동 890-2,고기/구이,한식,2005-05-31,1,97.92,2022-06-30 15:25:04,강원특별자치도,춘천시,석사동,890-2
8039,곽만근갈비탕,,37.8519296,127.7455323,,,강원특별자치도 춘천시 석사동 890-2 (1층),고기/구이,한식,2004-08-19,1,132.69,2021-12-19 17:04:27,강원특별자치도,춘천시,석사동,890-2 (1층)
8043,아롬,,37.858696,127.7410936,,,강원특별자치도 춘천시 석사동 654-11,양식,경양식,2010-05-25,1,79.2,2022-02-09 19:00:07,강원특별자치도,춘천시,석사동,654-11
8068,풍물옹심이,,37.8696059,127.7264429,,,강원특별자치도 춘천시 효자동 686-3,양식,한식,2001-11-06,1,95.81,2022-06-08 10:37:28,강원특별자치도,춘천시,효자동,686-3
8074,소담소담,,37.873139,127.7432493,,,"강원특별자치도 춘천시 효자동 627-9 (3동,1층)",양식,분식,2007-08-28,1,26.1,2022-02-07 13:29:00,강원특별자치도,춘천시,효자동,"627-9 (3동,1층)"
8085,신마포갈매기,,37.8659803,127.752754,,,강원특별자치도 춘천시 석사동 734-12,양식,식육(숯불구이),2002-06-07,1,110.98,2021-12-19 16:49:12,강원특별자치도,춘천시,석사동,734-12
8087,횡성기사식당,,37.8651197,127.751512,,,강원특별자치도 춘천시 석사동 747-3,고기/구이,기타,2008-09-18,1,63.92,2022-02-09 17:20:02,강원특별자치도,춘천시,석사동,747-3
8106,설악추어탕,,37.8611767,127.7454116,,,강원특별자치도 춘천시 석사동 778-8 (1층),중식,한식,2005-06-08,1,144.57,2019-01-03 16:10:50,강원특별자치도,춘천시,석사동,778-8 (1층)
8109,닭장,,37.8736399,127.7420587,,,강원특별자치도 춘천시 효자동 617-14 (2층),고기/구이,통닭(치킨),2005-06-27,1,86.96,2017-11-30 15:11:37,강원특별자치도,춘천시,효자동,617-14 (2층)
8129,닭발집,,37.8743056,127.7420598,,,강원특별자치도 춘천시 효자동 618-18,치킨,한식,1994-05-30,1,59.84,2022-01-19 12:58:48,강원특별자치도,춘천시,효자동,618-18
8141,영구네식당,,37.8569105,127.7507123,,,강원특별자치도 춘천시 석사동 111-8,치킨,한식,1993-01-28,1,0,2022-01-19 11:50:11,강원특별자치도,춘천시,석사동,111-8
8165,김밥나라,,37.8730773,127.744661,,,강원특별자치도 춘천시 효자동 628-11,양식,분식,2002-03-04,1,32.62,2023-04-12 10:21:51,강원특별자치도,춘천시,효자동,628-11
8171,노란,,37.873139,127.7432493,,,"강원특별자치도 춘천시 효자동 627-9 (2층, 3동)",중식,기타,2008-05-30,1,67.83,2022-02-09 17:17:01,강원특별자치도,춘천시,효자동,"627-9 (2층, 3동)"
8197,치킨퐁석사다온점,,37.8553186,127.7465913,,,강원특별자치도 춘천시 석사동 818-15 (105-3호),분식,호프/통닭,2011-09-14,1,65.5,2012-02-01 17:55:34,강원특별자치도,춘천시,석사동,818-15 (105-3호)
8217,수누리감자탕(춘천점),,37.8620003,127.7463155,,,강원특별자치도 춘천시 석사동 774-1 (1층),국밥,탕류(보신용),2000-01-05,1,84.72,2022-09-30 13:53:44,강원특별자치도,춘천시,석사동,774-1 (1층)
8219,석사포차,,37.8621055,127.7396653,,,강원특별자치도 춘천시 석사동 705-1,분식,한식,2000-03-27,1,145.87,2023-07-27 13:42:12,강원특별자치도,춘천시,석사동,705-1
8220,삼태기,,37.8662118,127.7526457,,,강원특별자치도 춘천시 석사동 735-10,국수,호프/통닭,2000-03-30,1,56.99,2012-07-31 10:44:17,강원특별자치도,춘천시,석사동,735-10
8228,진수성찬,,37.8588871,127.7410936,,,강원특별자치도 춘천시 석사동 654-9,찜/탕/찌개,한식,1994-08-31,1,132.32,2017-11-23 11:39:25,강원특별자치도,춘천시,석사동,654-9
8230,석사왕막걸리,,37.8608755,127.7422062,,,강원특별자치도 춘천시 석사동 648-14,고기/구이,호프/통닭,1994-10-18,1,0,2022-01-19 13:00:39,강원특별자치도,춘천시,석사동,648-14
8251,먹보갈비,,37.8663356,127.7514806,,,강원특별자치도 춘천시 석사동 740-4,고기/구이,한식,2000-08-09,1,95.04,2012-05-25 14:31:55,강원특별자치도,춘천시,석사동,740-4
8252,자미해장국,,37.8660682,127.7528496,,,강원특별자치도 춘천시 석사동 734-13,국밥,한식,2000-09-02,1,112.3,2018-08-09 11:14:49,강원특별자치도,춘천시,석사동,734-13
8292,쪼끼쪼끼,,37.8670806,127.7536115,,,강원특별자치도 춘천시 석사동 729-5,치킨,호프/통닭,2002-01-30,1,153.08,2021-12-19 16:47:21,강원특별자치도,춘천시,석사동,729-5
8294,설맥(석사점),,37.8544334,127.74451,,,강원특별자치도 춘천시 석사동 822-1 퇴계(4)주공아파트,치킨,통닭(치킨),2002-02-25,1,30.81,2019-10-22 14:59:11,강원특별자치도,춘천시,석사동,822-1 퇴계(4)주공아파트
8304,신토불이,,37.8797689,127.7411963,,,강원특별자치도 춘천시 효자동 755-14,찜/탕/찌개,한식,2009-05-14,1,41.13,2022-02-09 17:32:25,강원특별자치도,춘천시,효자동,755-14
8305,맘스터치(석사점),,37.8595136,127.7448657,,,강원특별자치도 춘천시 석사동 495-14 외1필지,버거,통닭(치킨),2010-01-29,1,70.27,2022-02-09 18:19:41,강원특별자치도,춘천시,석사동,495-14 외1필지
8334,목구멍춘천점,,37.8492898,127.749716,,,강원특별자치도 춘천시 석사동 917-3,고기/구이,식육(숯불구이),2007-02-14,1,126.3,2023-01-27 12:06:22,강원특별자치도,춘천시,석사동,917-3
8336,춘천민물횟집,,37.8677791,127.72889,,,강원특별자치도 춘천시 효자동 697-1,회,횟집,2007-02-23,1,83.28,2022-02-07 13:22:37,강원특별자치도,춘천시,효자동,697-1
8359,고피자(춘천석사점),,37.8513399,127.7437278,,,강원특별자치도 춘천시 석사동 880-5 프라임존109호,피자,패스트푸드,2010-10-19,1,48.72,2022-01-19 11:18:24,강원특별자치도,춘천시,석사동,880-5 프라임존109호
8363,커피톡(coffee-talk),,37.8655444,127.7503276,,,강원특별자치도 춘천시 석사동 750-10,중식,호프/통닭,2005-02-25,1,97.24,2021-12-19 16:55:50,강원특별자치도,춘천시,석사동,750-10
8403,홍익돈까스,,37.8532918,127.7457248,,,강원특별자치도 춘천시 석사동 843-3,양식,한식,2010-09-20,1,179.96,2021-12-19 17:01:44,강원특별자치도,춘천시,석사동,843-3
8404,레스토랑돈까스,,37.8610375,127.7391268,,,강원특별자치도 춘천시 석사동 708-4,치킨,경양식,2010-09-27,1,108.24,2018-01-12 16:22:13,강원특별자치도,춘천시,석사동,708-4
8415,동경,,37.8589952,127.745185,,,강원특별자치도 춘천시 석사동 677-1 (동진빌딩3층),일식,일식,2005-11-08,1,233.1,2021-04-11 22:38:33,강원특별자치도,춘천시,석사동,677-1 (동진빌딩3층)
8434,경포대횟집,,37.8541417,127.7475753,,,강원특별자치도 춘천시 석사동 827-3,양식,횟집,2012-05-03,1,163.32,2023-04-24 13:18:42,강원특별자치도,춘천시,석사동,827-3
8441,대포항횟집,,37.880201,127.7403611,,,강원특별자치도 춘천시 효자동 754-1 (1층),회,횟집,2012-06-12,1,71.82,2022-09-22 9:40:29,강원특별자치도,춘천시,효자동,754-1 (1층)
8452,오솔길,,37.8757698,127.7436374,,,강원특별자치도 춘천시 효자동 18-48 (3동),고기/구이,한식,2003-02-27,1,58,2012-12-12 11:27:47,강원특별자치도,춘천시,효자동,18-48 (3동)
8466,향원식당,,37.8648005,127.7339493,,,강원특별자치도 춘천시 효자동 302-57,국밥,한식,1994-10-04,1,93,2021-06-28 11:04:27,강원특별자치도,춘천시,효자동,302-57
8509,청춘집,,37.8734722,127.7438679,,,강원특별자치도 춘천시 효자동 628-15,고기/구이,호프/통닭,2012-07-02,1,78.71,2022-10-04 10:48:50,강원특별자치도,춘천시,효자동,628-15
8511,피자알볼로,,37.8603974,127.7436307,,,강원특별자치도 춘천시 석사동 640-6 (1층),양식,패스트푸드,2008-11-12,1,53.3,2012-10-11 15:08:40,강원특별자치도,춘천시,석사동,640-6 (1층)
8519,주영이네,,37.8758276,127.7351755,,,강원특별자치도 춘천시 효자동 657-16,고기/구이,한식,1994-10-22,1,93.4,2023-03-07 11:05:07,강원특별자치도,춘천시,효자동,657-16
8554,푸라닭춘천석사점,,37.865527,127.7509655,,,강원특별자치도 춘천시 석사동 749-1,중식,중국식,1997-12-04,1,33.67,2021-01-06 15:41:39,강원특별자치도,춘천시,석사동,749-1
8573,하오하오,,37.8562734,127.739709,,,강원특별자치도 춘천시 석사동 809-1,양식,중국식,2006-11-09,1,163.8,2022-02-07 13:18:50,강원특별자치도,춘천시,석사동,809-1
8599,투다리석사점,,37.861442,127.7415473,,,강원특별자치도 춘천시 석사동 697,국수,정종/대포집/소주방,1994-10-17,1,0,2021-01-12 17:33:12,강원특별자치도,춘천시,석사동,697
8606,오븐마루치킨춘천석사점,,37.8606712,127.7433131,,,강원특별자치도 춘천시 석사동 644-1,고기/구이,호프/통닭,2000-05-23,1,68.93,2023-04-10 9:41:10,강원특별자치도,춘천시,석사동,644-1
8645,투다리호반점,,37.8685286,127.7297781,,,"강원특별자치도 춘천시 효자동 699-1 (2동,1층)",국수,호프/통닭,2008-07-25,1,71.27,2022-12-13 17:05:57,강원특별자치도,춘천시,효자동,"699-1 (2동,1층)"
8677,투다리효자3점,,37.8752064,127.7395069,,,강원특별자치도 춘천시 효자동 612-3,국수,호프/통닭,2014-02-21,1,46.17,2022-08-29 13:41:44,강원특별자치도,춘천시,효자동,612-3
8683,인생고기,,37.8662616,127.7513976,,,강원특별자치도 춘천시 석사동 740-5,고기/구이,식육(숯불구이),2002-11-21,1,54.54,2022-02-07 10:12:54,강원특별자치도,춘천시,석사동,740-5
8684,멕시카나치킨(석사점),,37.8619336,127.7400512,,,강원특별자치도 춘천시 석사동 704-1,치킨,통닭(치킨),2002-11-21,1,30.6,2015-01-02 9:52:14,강원특별자치도,춘천시,석사동,704-1
8694,꾸브라꼬숯불두마리치킨,,37.8693187,127.7301002,,,강원특별자치도 춘천시 효자동 670-8,치킨,호프/통닭,2023-06-20,1,26.8,2023-06-26 9:53:33,강원특별자치도,춘천시,효자동,670-8
8701,육림보쌈,,37.8714667,127.7335963,,,강원특별자치도 춘천시 효자동 666-18,고기/구이,한식,2000-05-02,1,98.8,2022-12-13 17:05:22,강원특별자치도,춘천시,효자동,666-18
8708,마을집,,37.8780519,127.7410337,,,강원특별자치도 춘천시 효자동 749-14,국밥,한식,1980-11-01,1,0,2022-01-18 11:31:45,강원특별자치도,춘천시,효자동,749-14
8723,라왕푸마라탕양꼬치,,37.8730773,127.744661,,,강원특별자치도 춘천시 효자동 628-11,중식,정종/대포집/소주방,1998-07-03,1,127.6,2023-04-20 16:43:29,강원특별자치도,춘천시,효자동,628-11
8761,대암감자탕,,37.8663608,127.7371639,,,강원특별자치도 춘천시 효자동 176-12,중식,한식,2000-05-31,1,8.23,2022-01-21 17:47:26,강원특별자치도,춘천시,효자동,176-12
8808,처갓집양념치킨석사점,,37.8592286,127.7406134,,,강원특별자치도 춘천시 석사동 654-5,양식,통닭(치킨),1992-11-04,1,74.82,2017-01-16 11:29:00,강원특별자치도,춘천시,석사동,654-5
8810,정통집(애막골점),,37.8667285,127.7529818,,,강원특별자치도 춘천시 석사동 735-18 (1층),고기/구이,정종/대포집/소주방,1999-12-02,1,82.8,2021-10-07 10:55:44,강원특별자치도,춘천시,석사동,735-18 (1층)
8816,벨몽드참참참스넥,,37.8770056,127.7360176,,,강원특별자치도 춘천시 효자동 641-5,분식,분식,2000-01-07,1,11.7,2021-09-09 10:32:47,강원특별자치도,춘천시,효자동,641-5
8823,원주추어탕,,37.8697161,127.7262742,,,강원특별자치도 춘천시 효자동 686-1,국수,한식,1990-12-18,1,88.16,2017-06-30 14:10:23,강원특별자치도,춘천시,효자동,686-1
8840,이백장돈가스춘천교대점,,37.8563467,127.7466362,,,강원특별자치도 춘천시 석사동 682-1 신우아파트상가108호,돈까스,통닭(치킨),1995-04-17,1,30.8,2022-04-20 11:17:17,강원특별자치도,춘천시,석사동,682-1 신우아파트상가108호
8887,파파야,,37.8733523,127.7445783,,,강원특별자치도 춘천시 효자동 629-20,피자,호프/통닭,1996-07-26,1,71.76,2022-07-07 10:24:28,강원특별자치도,춘천시,효자동,629-20
8890,신육등,,37.8660545,127.7518197,,,강원특별자치도 춘천시 석사동 741-4,고기/구이,한식,2001-04-04,1,74.04,2023-09-01 14:45:12,강원특별자치도,춘천시,석사동,741-4
8893,퇴계수산횟집,,37.8539597,127.7476997,,,강원특별자치도 춘천시 석사동 827-5,회,횟집,2001-04-23,1,209.61,2023-10-17 17:06:43,강원특별자치도,춘천시,석사동,827-5
8906,처갓집양념치킨남부점,,37.870285,127.7273189,,,강원특별자치도 춘천시 효자동 673-12,양식,호프/통닭,1981-12-14,1,26.6,2022-01-18 11:33:06,강원특별자치도,춘천시,효자동,673-12
8907,왕짱구,,37.8770297,127.7356791,,,강원특별자치도 춘천시 효자동 641-3,양식,분식,1981-12-11,1,0,2022-01-18 11:33:44,강원특별자치도,춘천시,효자동,641-3
8926,손칼국수,,37.8801256,127.7400805,,,강원특별자치도 춘천시 효자동 753-18,국수,한식,2000-06-05,1,71.8,2022-01-21 17:48:32,강원특별자치도,춘천시,효자동,753-18
8937,역전할머니맥주강원대점,,37.8734122,127.7446558,,,강원특별자치도 춘천시 효자동 629-13,고기/구이,호프/통닭,2001-09-05,1,229.47,2023-05-03 15:57:56,강원특별자치도,춘천시,효자동,629-13
8938,인쌩맥주강원대점,,37.8736247,127.7440966,,,"강원특별자치도 춘천시 효자동 629-3 (3동, 1층)",양식,정종/대포집/소주방,2001-03-02,1,247.5,2022-06-30 7:14:28,강원특별자치도,춘천시,효자동,"629-3 (3동, 1층)"
8941,한솥도시락,,37.8725315,127.7459646,,,강원특별자치도 춘천시 효자동 633-15,회,김밥(도시락),1996-11-22,1,31.96,2022-01-19 13:38:52,강원특별자치도,춘천시,효자동,633-15
8959,주원,,37.8743822,127.7417911,,,강원특별자치도 춘천시 효자동 618-20,회,정종/대포집/소주방,1992-10-30,1,119.33,2023-09-11 17:39:00,강원특별자치도,춘천시,효자동,618-20
8960,큰골집,,37.873173,127.7466102,,,강원특별자치도 춘천시 효자동 630-32,양식,호프/통닭,1992-11-04,1,98.59,2022-07-28 11:23:20,강원특별자치도,춘천시,효자동,630-32
8972,사창리순대국,,37.8751383,127.7417766,,,강원특별자치도 춘천시 효자동 620,국밥,식육(숯불구이),2000-10-17,1,93.04,2021-12-18 17:48:44,강원특별자치도,춘천시,효자동,620
8992,경성주막1929춘천점,,37.8662214,127.7520035,,,강원특별자치도 춘천시 석사동 741-2,국밥,식육(숯불구이),1998-09-02,1,54.12,2022-01-19 14:32:13,강원특별자치도,춘천시,석사동,741-2
9001,춘자,,37.8731385,127.7445305,,,강원특별자치도 춘천시 효자동 628-18,국밥,한식,1999-12-28,1,108.95,2022-02-07 9:28:01,강원특별자치도,춘천시,효자동,628-18
9002,소림마라 춘천점,,37.8731385,127.7445305,,,강원특별자치도 춘천시 효자동 628-18,중식,호프/통닭,1999-12-29,1,95.6,2023-04-28 11:50:53,강원특별자치도,춘천시,효자동,628-18
9035,원메밀막국수,,37.8770202,127.7358454,,,강원특별자치도 춘천시 효자동 641-4,고기/구이,한식,1991-06-26,1,60.11,2020-08-24 15:23:06,강원특별자치도,춘천시,효자동,641-4
9036,코끼리백령골,,37.8741837,127.7416417,,,강원특별자치도 춘천시 효자동 618-5,고기/구이,호프/통닭,1991-06-14,1,63.34,2021-12-18 17:47:42,강원특별자치도,춘천시,효자동,618-5
9042,부리또인강원대점,,37.8728395,127.7448309,,,강원특별자치도 춘천시 효자동 632-1 (3동 1층),양식,패스트푸드,1998-01-12,1,32.12,2022-01-19 14:29:33,강원특별자치도,춘천시,효자동,632-1 (3동 1층)
9061,투다리강대점,,37.8742245,127.7455347,,,강원특별자치도 춘천시 효자동 산 7-8,국수,호프/통닭,1999-04-17,1,42.11,2019-01-17 15:37:06,강원특별자치도,춘천시,효자동,산 7-8
9103,닭발어때,,37.8746758,127.7432768,,,강원특별자치도 춘천시 효자동 20-13 (3동 1층),고기/구이,정종/대포집/소주방,1998-12-21,1,46.25,2022-01-19 14:30:55,강원특별자치도,춘천시,효자동,20-13 (3동 1층)
9114,써나냉삼,,37.8658661,127.7532031,,,강원특별자치도 춘천시 석사동 733-1,양식,한식,1989-05-06,1,97.5,2023-08-01 15:07:55,강원특별자치도,춘천시,석사동,733-1
9117,장수장,,37.8750574,127.7429914,,,강원특별자치도 춘천시 효자동 623-8,중식,중국식,1989-09-12,1,95.5,2022-09-28 10:53:27,강원특별자치도,춘천시,효자동,623-8
9148,옹달샘,,37.8695858,127.7271023,,,강원특별자치도 춘천시 효자동 685-15,회,한식,2000-08-12,1,98.5,2016-08-24 10:53:53,강원특별자치도,춘천시,효자동,685-15
9261,씨씨알호프,,37.8666572,127.7535104,,,강원특별자치도 춘천시 석사동 734-20,고기/구이,호프/통닭,2000-10-17,1,97.44,2022-06-02 17:38:34,강원특별자치도,춘천시,석사동,734-20
9516,대전흑염소국밥,,37.8693847,127.7254573,,,강원특별자치도 춘천시 효자동 590-92,고기/구이,한식,2009-10-14,1,274.52,2017-12-27 17:11:53,강원특별자치도,춘천시,효자동,590-92
9615,석사CGV점 치킨매니아,,37.8513399,127.7437278,,,강원특별자치도 춘천시 석사동 880-5,치킨,한식,2013-07-02,1,42.9,2022-01-19 13:59:53,강원특별자치도,춘천시,석사동,880-5
9666,아지트(AZIT),,37.8487448,127.7513712,,,강원특별자치도 춘천시 석사동 923-4 (1층),양식,호프/통닭,2008-04-08,1,121.3,2022-02-09 17:14:30,강원특별자치도,춘천시,석사동,923-4 (1층)
9670,신전떡볶이퇴계석사점,,37.8513399,127.7437278,,,강원특별자치도 춘천시 석사동 880-5,분식,한식,2011-11-21,1,48.72,2023-03-30 16:04:46,강원특별자치도,춘천시,석사동,880-5
9696,왕짱구,,37.8673068,127.7557125,,,강원특별자치도 춘천시 석사동 725-12 (1층),양식,정종/대포집/소주방,2003-12-24,1,19.36,2022-02-07 10:55:28,강원특별자치도,춘천시,석사동,725-12 (1층)
9700,마루,,37.8500526,127.748747,,,강원특별자치도 춘천시 석사동 904-1,고기/구이,일식,2005-09-28,1,193.38,2023-03-10 9:59:26,강원특별자치도,춘천시,석사동,904-1
9706,정원,,37.8735456,127.7430564,,,"강원특별자치도 춘천시 효자동 626-6 (2,3층3동)",양식,식육(숯불구이),2009-02-04,1,93.45,2022-08-11 9:38:27,강원특별자치도,춘천시,효자동,"626-6 (2,3층3동)"
9731,맘스터치춘천석사CGV점,,37.8512715,127.7440932,,,강원특별자치도 춘천시 석사동 880-4 (102호),버거,호프/통닭,2004-02-12,1,55.9,2022-02-07 11:03:58,강원특별자치도,춘천시,석사동,880-4 (102호)
9732,우리해장국,,37.8632956,127.7504992,,,강원특별자치도 춘천시 석사동 765-2 (1층),국밥,한식,2004-02-14,1,96.3,2022-09-16 11:19:21,강원특별자치도,춘천시,석사동,765-2 (1층)
9744,태양부양꼬치,,37.8510512,127.7452246,,,"강원특별자치도 춘천시 석사동 888-5 (더퍼스트빌딩105,106,107호)",분식,한식,2008-04-24,1,103,2021-04-03 22:05:22,강원특별자치도,춘천시,석사동,"888-5 (더퍼스트빌딩105,106,107호)"
9779,본래순대춘천애막골점,,37.8671483,127.7553089,,,강원특별자치도 춘천시 석사동 726-3,분식,한식,2011-12-09,1,105.58,2021-04-06 10:21:08,강원특별자치도,춘천시,석사동,726-3
9789,이삭토스트강원대점,,37.8740745,127.7418838,,,강원특별자치도 춘천시 효자동 618-9,양식,기타,2003-12-16,1,31.5,2021-12-18 17:09:42,강원특별자치도,춘천시,효자동,618-9
9790,지정환임실치즈피자,,37.8556591,127.7458286,,,강원특별자치도 춘천시 석사동 818-12 (1층),양식,호프/통닭,2003-12-23,1,80.36,2021-01-06 15:44:08,강원특별자치도,춘천시,석사동,818-12 (1층)
9793,김밥나라,,37.8502438,127.7488364,,,강원특별자치도 춘천시 석사동 902-6 (1층),양식,김밥(도시락),2007-04-26,1,50.49,2012-02-02 10:18:16,강원특별자치도,춘천시,석사동,902-6 (1층)
9796,어서오소,,37.8744354,127.7429938,,,강원특별자치도 춘천시 효자동 21-4,회,식육(숯불구이),2007-05-07,1,120.09,2016-08-09 15:16:12,강원특별자치도,춘천시,효자동,21-4
9831,치치,,37.8666886,127.7525309,,,강원특별자치도 춘천시 석사동 736-8,중식,호프/통닭,2011-11-04,1,48.51,2022-01-19 11:58:36,강원특별자치도,춘천시,석사동,736-8
9838,네네치킨효자점,,37.874607,127.7399834,,,강원특별자치도 춘천시 효자동 611-14,치킨,한식,2013-05-13,1,21.35,2016-12-26 15:28:35,강원특별자치도,춘천시,효자동,611-14
9839,우물막국수,,37.8520317,127.7506938,,,강원특별자치도 춘천시 석사동 114-28,고기/구이,한식,2013-05-14,1,136.95,2021-12-19 16:33:40,강원특별자치도,춘천시,석사동,114-28
9849,아리랑떡볶이,,37.857628,127.7435517,,,강원특별자치도 춘천시 석사동 662,분식,분식,2011-11-10,1,53.91,2011-11-10 10:34:31,강원특별자치도,춘천시,석사동,662
9864,학곡리막국수닭갈비,,37.8504068,127.7529826,,,강원특별자치도 춘천시 석사동 116-32,고기/구이,식육(숯불구이),2014-02-06,1,402.2,2022-01-19 14:18:36,강원특별자치도,춘천시,석사동,116-32
9876,투다리(뜨란채점),,37.8496307,127.7496406,,,강원특별자치도 춘천시 석사동 911-6 (1층),국수,호프/통닭,2006-06-14,1,107.49,2023-03-20 14:12:03,강원특별자치도,춘천시,석사동,911-6 (1층)
9893,우리동네국수집,,37.8708028,127.7252594,,,강원특별자치도 춘천시 효자동 684,양식,호프/통닭,2013-12-09,1,39.69,2022-01-19 14:12:42,강원특별자치도,춘천시,효자동,684
9931,해송,,37.8567715,127.7418429,,,강원특별자치도 춘천시 석사동 796-12,고기/구이,한식,2010-08-02,1,150.92,2022-01-19 11:10:29,강원특별자치도,춘천시,석사동,796-12
9949,서울감자탕,,37.8708995,127.7261606,,,강원특별자치도 춘천시 효자동 674-10,중식,탕류(보신용),2004-12-20,1,66.3,2023-09-22 13:38:22,강원특별자치도,춘천시,효자동,674-10
9954,마당,,37.8497337,127.7497292,,,강원특별자치도 춘천시 석사동 911-5 (1층),고기/구이,한식,2006-09-04,1,103.84,2021-12-19 16:43:42,강원특별자치도,춘천시,석사동,911-5 (1층)
9958,감식당,,37.8739467,127.7427234,,,강원특별자치도 춘천시 효자동 626,회,정종/대포집/소주방,2008-05-09,1,124.57,2023-03-31 10:51:12,강원특별자치도,춘천시,효자동,626
9963,화로불,,37.8761698,127.7450923,,,"강원특별자치도 춘천시 효자동 18-68 (1층,3동)",고기/구이,탕류(보신용),2009-03-13,1,96.18,2022-02-09 17:30:59,강원특별자치도,춘천시,효자동,"18-68 (1층,3동)"
9980,든든,,37.8664404,127.751332,,,강원특별자치도 춘천시 석사동 740-19,양식,기타,2004-01-16,1,43.2,2022-02-07 11:00:33,강원특별자치도,춘천시,석사동,740-19
9982,교촌치킨(효자점),,37.8721851,127.7266741,,,강원특별자치도 춘천시 효자동 545-3,치킨,통닭(치킨),2004-01-20,1,114.37,2022-02-07 11:02:41,강원특별자치도,춘천시,효자동,545-3
9997,우리순대국,,37.8593185,127.7405052,,,강원특별자치도 춘천시 석사동 654-4,고기/구이,한식,2011-04-13,1,61.32,2022-01-19 11:35:31,강원특별자치도,춘천시,석사동,654-4
10000,청년다방춘천CGV점,,37.8523395,127.7451961,,,강원특별자치도 춘천시 석사동 885-3 (넥서스프라자107호),분식,호프/통닭,2011-12-21,1,86.62,2023-06-22 14:50:30,강원특별자치도,춘천시,석사동,885-3 (넥서스프라자 107호)
