index_cafeteria,인허가일자,영업상태구분코드,소재지전체주소,Latitude,Longitude,사업장명,업태구분명,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
9062,1999-05-11,1,강원특별자치도 춘천시 효자동 626-14 2층,37.8735516,127.7435168,봉수닭갈비2층,식육(숯불구이),57.96,2021-12-18 17:25:05,강원특별자치도,춘천시,효자동,626-14 2층
9063,1999-06-29,1,강원특별자치도 춘천시 효자동 625-5,37.8739439,127.7432727,참맛부흥닭갈비,한식,49.4,2022-02-07 9:28:29,강원특별자치도,춘천시,효자동,625-5
9093,1997-03-10,1,강원특별자치도 춘천시 석사동 921-5 (1층),37.8488972,127.7510086,퇴계골,한식,103.05,2021-12-19 16:45:10,강원특별자치도,춘천시,석사동,921-5 (1층)
9101,1998-09-02,1,강원특별자치도 춘천시 효자동 631-13,37.8732505,127.7450681,봉실스넥,분식,43.37,2022-09-22 10:58:59,강원특별자치도,춘천시,효자동,631-13
9102,1998-09-28,1,강원특별자치도 춘천시 효자동 629-20 (지하),37.8733523,127.7445783,올리,호프/통닭,103.32,2022-01-19 14:30:34,강원특별자치도,춘천시,효자동,629-20 (지하)
9103,1998-12-21,1,강원특별자치도 춘천시 효자동 20-13 (3동 1층),37.8746758,127.7432768,닭발어때,정종/대포집/소주방,46.25,2022-01-19 14:30:55,강원특별자치도,춘천시,효자동,20-13 (3동 1층)
9114,1989-05-06,1,강원특별자치도 춘천시 석사동 733-1,37.8658661,127.7532031,써나냉삼,한식,97.5,2023-08-01 15:07:55,강원특별자치도,춘천시,석사동,733-1
9116,1989-08-24,1,강원특별자치도 춘천시 효자동 632,37.8730008,127.7449182,올림짬뽕,중국식,78.22,2021-01-19 14:30:31,강원특별자치도,춘천시,효자동,632
9117,1989-09-12,1,강원특별자치도 춘천시 효자동 623-8,37.8750574,127.7429914,장수장,중국식,95.5,2022-09-28 10:53:27,강원특별자치도,춘천시,효자동,623-8
9126,1992-06-22,1,강원특별자치도 춘천시 석사동 705-10,37.8610426,127.7397094,산골손칼국수,한식,39.6,2023-04-25 11:23:30,강원특별자치도,춘천시,석사동,705-10
9147,1995-06-02,1,강원특별자치도 춘천시 석사동 750-1,37.8657843,127.7506002,우리정육식당,식육(숯불구이),105.94,2018-08-21 10:24:33,강원특별자치도,춘천시,석사동,750-1
9148,2000-08-12,1,강원특별자치도 춘천시 효자동 685-15,37.8695858,127.7271023,옹달샘,한식,98.5,2016-08-24 10:53:53,강원특별자치도,춘천시,효자동,685-15
9172,1995-06-21,1,강원특별자치도 춘천시 효자동 302-12 (1층),37.8647922,127.7336677,묵은지한상,한식,0.0,2022-01-19 13:16:20,강원특별자치도,춘천시,효자동,302-12 (1층)
9173,1995-01-13,1,강원특별자치도 춘천시 석사동 707,37.8606762,127.7394083,피제이,기타,94.54,2022-01-19 13:16:47,강원특별자치도,춘천시,석사동,707
9174,1995-06-21,1,강원특별자치도 춘천시 효자동 653-14,37.8761738,127.736249,뼈다귀천국,한식,92.05,2021-12-20 14:46:07,강원특별자치도,춘천시,효자동,653-14
9182,1995-06-20,1,강원특별자치도 춘천시 석사동 736-18,37.8668851,127.7524845,품애,정종/대포집/소주방,98.0,2023-01-03 15:38:29,강원특별자치도,춘천시,석사동,736-18
9183,1995-09-18,1,강원특별자치도 춘천시 효자동 302-39,37.8637267,127.7348252,팔도한방오리,식육(숯불구이),157.82,2022-01-19 13:20:08,강원특별자치도,춘천시,효자동,302-39
9192,2000-05-24,1,강원특별자치도 춘천시 효자동 618-4,37.874279,127.7415596,육림객잔,한식,51.35,2023-06-01 13:15:54,강원특별자치도,춘천시,효자동,618-4
9194,2001-06-27,1,강원특별자치도 춘천시 석사동 640-8,37.8604207,127.7434041,내린천,호프/통닭,120.9,2021-04-11 22:34:28,강원특별자치도,춘천시,석사동,640-8
9195,2001-07-16,1,강원특별자치도 춘천시 석사동 735-16,37.8665601,127.7527929,구라닭,정종/대포집/소주방,102.96,2023-01-11 11:49:00,강원특별자치도,춘천시,석사동,735-16
9207,1999-03-27,1,강원특별자치도 춘천시 석사동 743-17,37.8656551,127.7523863,바다해물찜감자탕,탕류(보신용),75.84,2022-02-07 9:30:07,강원특별자치도,춘천시,석사동,743-17
9209,1999-04-21,1,강원특별자치도 춘천시 석사동 737-11,37.8666327,127.7518101,가마솥순대국(애막골점),한식,97.27,2021-01-06 15:57:21,강원특별자치도,춘천시,석사동,737-11
9210,1999-04-23,1,강원특별자치도 춘천시 석사동 164-1,37.8474952,127.7543418,시골촌두부,한식,37.16,2023-02-22 13:36:54,강원특별자치도,춘천시,석사동,164-1
9213,1999-10-19,1,강원특별자치도 춘천시 석사동 737-18,37.8671979,127.7521813,구르메,호프/통닭,32.93,2022-01-20 17:35:19,강원특별자치도,춘천시,석사동,737-18
9215,1995-07-15,1,강원특별자치도 춘천시 효자동 711-18,37.8657805,127.7325171,우리식당,한식,55.6,2022-11-14 17:14:57,강원특별자치도,춘천시,효자동,711-18
9216,1995-11-10,1,강원특별자치도 춘천시 효자동 176-62,37.8665832,127.7375324,푸드엠에이,분식,30.67,2021-11-04 9:27:59,강원특별자치도,춘천시,효자동,176-62
9217,1995-07-08,1,강원특별자치도 춘천시 효자동 17-8,37.875035,127.7459288,기륜각,중국식,99.96,2023-06-14 13:57:56,강원특별자치도,춘천시,효자동,17-8
9218,1995-03-13,1,강원특별자치도 춘천시 효자동 17-8,37.875035,127.7459288,그린닭갈비,한식,0.0,2022-01-19 13:18:37,강원특별자치도,춘천시,효자동,17-8
9230,2001-07-27,1,"강원특별자치도 춘천시 석사동 737-6 ,7",37.867017,127.7522447,니하오양꼬치,식육(숯불구이),36.9,2020-07-22 14:33:54,강원특별자치도,춘천시,석사동,"737-6 ,7"
9236,1999-05-10,1,강원특별자치도 춘천시 석사동 669-13 1층,37.8584903,127.7427145,청평미가,한식,85.86,2021-10-18 14:20:35,강원특별자치도,춘천시,석사동,669-13 1층
9237,1999-05-27,1,강원특별자치도 춘천시 석사동 743-2,37.8657261,127.7527061,순이네,호프/통닭,29.92,2022-02-07 9:30:38,강원특별자치도,춘천시,석사동,743-2
9238,1999-07-10,1,강원특별자치도 춘천시 석사동 737-1,37.8674183,127.7524381,bhc애막골점,한식,53.55,2022-01-20 17:24:22,강원특별자치도,춘천시,석사동,737-1
9254,1968-06-10,1,강원특별자치도 춘천시 효자동 652,37.8755534,127.7357903,중화루,중국식,338.24,2021-04-12 10:18:51,강원특별자치도,춘천시,효자동,652
9260,2000-01-03,1,강원특별자치도 춘천시 석사동 827-2,37.854468,127.7473384,길림성,중국식,150.48,2018-04-02 15:06:26,강원특별자치도,춘천시,석사동,827-2
9261,2000-10-17,1,강원특별자치도 춘천시 석사동 734-20,37.8666572,127.7535104,씨씨알호프,호프/통닭,97.44,2022-06-02 17:38:34,강원특별자치도,춘천시,석사동,734-20
9269,1996-01-08,1,강원특별자치도 춘천시 효자동 315-6,37.865475,127.7357512,미가,한식,90.0,2021-12-22 11:54:38,강원특별자치도,춘천시,효자동,315-6
9272,1996-11-27,1,강원특별자치도 춘천시 석사동 639-2 10통2반,37.8614208,127.7423328,번개치킨,통닭(치킨),45.24,2014-05-29 9:57:28,강원특별자치도,춘천시,석사동,639-2 10통2반
9273,1996-12-11,1,강원특별자치도 춘천시 석사동 651-12 지하,37.859064,127.7413216,써니7080,라이브카페,73.7,2019-04-09 13:20:23,강원특별자치도,춘천시,석사동,651-12 지하
9278,2000-11-16,1,강원특별자치도 춘천시 효자동 684-11,37.8705461,127.7256128,청사초롱,기타,29.59,2022-01-21 17:46:38,강원특별자치도,춘천시,효자동,684-11
9295,1987-11-20,1,강원특별자치도 춘천시 효자동 682-25,37.8705118,127.7244151,형제반점,한식,97.58,2022-01-18 14:41:34,강원특별자치도,춘천시,효자동,682-25
9296,1987-03-20,1,강원특별자치도 춘천시 효자동 684-11,37.8705461,127.7256128,은하식당,한식,15.27,2011-11-24 10:14:19,강원특별자치도,춘천시,효자동,684-11
9301,2001-04-30,1,강원특별자치도 춘천시 효자동 697-20,37.8671588,127.7295048,효자동해물칼국수,한식,37.68,2023-05-04 10:05:53,강원특별자치도,춘천시,효자동,697-20
9302,2001-05-23,1,강원특별자치도 춘천시 효자동 663-8,37.8713979,127.732456,남도영양탕,탕류(보신용),71.44,2021-12-18 18:05:32,강원특별자치도,춘천시,효자동,663-8
9303,2001-06-13,1,강원특별자치도 춘천시 효자동 661-16,37.873077,127.733699,로맨스호프,한식,51.61,2012-12-12 10:43:40,강원특별자치도,춘천시,효자동,661-16
9304,2001-06-07,1,강원특별자치도 춘천시 효자동 317 336-2,37.8658168,127.7372766,(주)호반월드,한식,17.71,2014-12-31 13:50:19,강원특별자치도,춘천시,효자동,317 336-2
9305,1996-06-21,1,강원특별자치도 춘천시 효자동 174-59,37.8681763,127.7367037,진미닭갈비본점,한식,89.52,2013-01-16 9:19:41,강원특별자치도,춘천시,효자동,174-59
9306,1996-08-17,1,강원특별자치도 춘천시 효자동 629-20,37.8733523,127.7445783,파라다이스,한식,61.4,2023-02-09 11:21:38,강원특별자치도,춘천시,효자동,629-20
9311,2001-01-26,1,강원특별자치도 춘천시 석사동 818-3,37.8563578,127.7433711,김밥천국,한식,78.59,2019-04-08 10:03:18,강원특별자치도,춘천시,석사동,818-3
9319,1998-12-18,1,강원특별자치도 춘천시 석사동 734-7 (1층),37.8662249,127.7532686,리얼전,기타,32.12,2022-01-19 14:33:23,강원특별자치도,춘천시,석사동,734-7 (1층)
9320,1998-12-24,1,강원특별자치도 춘천시 석사동 726-6,37.8671482,127.754883,꼬꼬랑꼬치랑,통닭(치킨),75.46,2021-08-03 22:16:30,강원특별자치도,춘천시,석사동,726-6
9321,1998-12-29,1,강원특별자치도 춘천시 석사동 734-5,37.8663932,127.7534574,애막골진미감자탕,한식,64.79,2022-01-19 14:34:11,강원특별자치도,춘천시,석사동,734-5
9327,2001-10-25,1,강원특별자치도 춘천시 석사동 735-6,37.8665484,127.7530234,예술관,한식,76.0,2023-06-07 10:45:34,강원특별자치도,춘천시,석사동,735-6
9328,2001-12-28,1,강원특별자치도 춘천시 효자동 547,37.8715436,127.7264579,남부순대국,한식,30.43,2023-04-06 14:43:36,강원특별자치도,춘천시,효자동,547
9332,1987-04-13,1,강원특별자치도 춘천시 효자동 653,37.8761464,127.7358665,페리카나팔호광장점,통닭(치킨),24.18,2022-01-18 14:42:02,강원특별자치도,춘천시,효자동,653
9336,2001-07-19,1,강원특별자치도 춘천시 효자동 651-6,37.8747454,127.7353455,행복한두부,한식,71.72,2021-04-11 22:56:27,강원특별자치도,춘천시,효자동,651-6
9337,2001-09-14,1,강원특별자치도 춘천시 효자동 767-2,37.873279,127.7416663,신마포갈매기(강원대점),식육(숯불구이),105.44,2022-02-07 9:45:13,강원특별자치도,춘천시,효자동,767-2
9338,2002-09-03,1,강원특별자치도 춘천시 석사동 736-3,37.8670649,127.752952,활어포차본점,한식,112.73,2023-07-20 14:19:29,강원특별자치도,춘천시,석사동,736-3
9355,1997-11-19,1,강원특별자치도 춘천시 효자동 618-14 3동,37.8741557,127.7422889,네오피자춘천점,한식,95.85,2022-12-20 15:12:40,강원특별자치도,춘천시,효자동,618-14 3동
9372,1984-06-08,1,강원특별자치도 춘천시 효자동 146-3,37.8735676,127.7344162,원주맛통닭,통닭(치킨),0.0,2022-01-18 11:47:27,강원특별자치도,춘천시,효자동,146-3
9374,1984-06-16,1,강원특별자치도 춘천시 효자동 148-12,37.8725953,127.7342091,토대력(춘천점),정종/대포집/소주방,87.69,2023-10-26 14:22:20,강원특별자치도,춘천시,효자동,148-12
9384,1991-10-24,1,강원특별자치도 춘천시 석사동 694-2 석사근로복지아파트,37.862534,127.7393284,석사반점,중국식,57.51,2022-01-19 11:29:00,강원특별자치도,춘천시,석사동,694-2 석사근로복지아파트
9393,1988-07-26,1,강원특별자치도 춘천시 효자동 317,37.8658168,127.7372766,불난집,기타,152.9,2023-09-06 16:32:20,강원특별자치도,춘천시,효자동,317
9394,1988-11-02,1,강원특별자치도 춘천시 효자동 641-3,37.8770297,127.7356791,팔호스넥,분식,0.0,2022-01-18 14:44:40,강원특별자치도,춘천시,효자동,641-3
9395,1988-07-25,1,강원특별자치도 춘천시 효자동 632-15,37.8727234,127.7451796,빙수의집,한식,31.63,2023-04-21 16:46:01,강원특별자치도,춘천시,효자동,632-15
9404,1998-08-28,1,강원특별자치도 춘천시 석사동 729-6,37.8671979,127.7535046,비와별닭갈비애막골점,식육(숯불구이),141.37,2023-02-23 10:52:56,강원특별자치도,춘천시,석사동,729-6
9405,1998-02-03,1,강원특별자치도 춘천시 석사동 701-1,37.8616506,127.7409108,김양비어앤포차춘천석사점,호프/통닭,35.49,2022-01-19 14:31:15,강원특별자치도,춘천시,석사동,701-1
9406,1998-03-06,1,강원특별자치도 춘천시 석사동 741-3,37.8661353,127.7519102,환희관,기타,84.16,2022-09-15 14:27:47,강원특별자치도,춘천시,석사동,741-3
9407,1979-05-26,1,강원특별자치도 춘천시 석사동 696-7,37.8615897,127.7418298,시민닭갈비,한식,0.0,2022-01-13 17:02:30,강원특별자치도,춘천시,석사동,696-7
9415,1999-05-11,1,강원특별자치도 춘천시 효자동 710,37.866663,127.732146,은혜네해물칼국수,한식,37.8,2022-09-22 9:31:05,강원특별자치도,춘천시,효자동,710
9416,1999-05-19,1,강원특별자치도 춘천시 효자동 253-42,37.8633872,127.7353952,월송영양탕추어탕,한식,76.35,2019-06-18 9:48:21,강원특별자치도,춘천시,효자동,253-42
9417,1999-08-10,1,강원특별자치도 춘천시 효자동 153-1,37.872091,127.7352708,용수골순두부,한식,26.79,2022-02-07 9:27:30,강원특별자치도,춘천시,효자동,153-1
9418,1999-09-13,1,강원특별자치도 춘천시 효자동 710-14,37.8661085,127.7328001,썬호프,호프/통닭,35.48,2012-12-12 9:55:38,강원특별자치도,춘천시,효자동,710-14
9422,1990-09-22,1,강원특별자치도 춘천시 효자동 628,37.873521,127.7437557,주동아리,경양식,64.07,2022-06-30 7:14:58,강원특별자치도,춘천시,효자동,628
9423,1990-11-02,1,강원특별자치도 춘천시 효자동 744-17 1층,37.8780307,127.7378314,감미옥설렁탕,한식,317.83,2022-01-19 11:21:31,강원특별자치도,춘천시,효자동,744-17 1층
9429,1998-04-11,1,강원특별자치도 춘천시 효자동 697-2,37.8676953,127.7287877,밀밭해물칼국수,한식,67.78,2018-07-31 17:32:52,강원특별자치도,춘천시,효자동,697-2
9430,1998-11-16,1,강원특별자치도 춘천시 효자동 665-1,37.8723033,127.7337953,옛날잔치국수,한식,26.6,2012-12-05 15:23:49,강원특별자치도,춘천시,효자동,665-1
9439,1998-05-25,1,강원특별자치도 춘천시 석사동 724-10,37.8669297,127.7547392,비비큐(BBQ)(애막골점),호프/통닭,86.6,2015-11-20 15:23:40,강원특별자치도,춘천시,석사동,724-10
9440,1998-06-29,1,강원특별자치도 춘천시 석사동 742-17,37.8658947,127.7520466,삼겹천하,한식,67.94,2012-01-31 11:31:51,강원특별자치도,춘천시,석사동,742-17
9441,1998-07-08,1,강원특별자치도 춘천시 석사동 743-2,37.8657261,127.7527061,모퉁이식당,한식,31.5,2022-01-19 14:31:57,강원특별자치도,춘천시,석사동,743-2
9442,1998-07-18,1,강원특별자치도 춘천시 석사동 742-1 (1층),37.866059,127.7522339,인생건어물(석사점),정종/대포집/소주방,100.53,2023-01-16 10:46:26,강원특별자치도,춘천시,석사동,742-1 (1층)
9454,2006-09-27,1,강원특별자치도 춘천시 효자동 768,37.8730961,127.7405229,미화네떡볶이,호프/통닭,84.84,2023-09-06 11:04:36,강원특별자치도,춘천시,효자동,768
9455,2002-11-12,1,강원특별자치도 춘천시 석사동 729-3,37.8671483,127.7540369,화천집,한식,36.4,2012-02-01 10:56:23,강원특별자치도,춘천시,석사동,729-3
9456,2005-01-19,1,강원특별자치도 춘천시 석사동 942-3 (1층),37.8486232,127.750441,양지식당,한식,83.92,2012-02-01 14:45:27,강원특별자치도,춘천시,석사동,942-3 (1층)
9463,1999-03-08,1,강원특별자치도 춘천시 석사동 648-16,37.8610607,127.7423307,솔막국수,한식,115.47,2022-02-07 9:29:39,강원특별자치도,춘천시,석사동,648-16
9469,2008-02-28,1,강원특별자치도 춘천시 효자동 691-10,37.8687414,127.7283064,모녀밥상,한식,90.36,2022-11-25 13:09:44,강원특별자치도,춘천시,효자동,691-10
9470,2008-02-29,1,강원특별자치도 춘천시 효자동 629-3,37.8736247,127.7440966,원나잇앤갓츠킹춘천효자점,기타,101.97,2022-08-11 13:53:22,강원특별자치도,춘천시,효자동,629-3
9476,2013-04-30,1,강원특별자치도 춘천시 석사동 671-5,37.8589356,127.7426415,청진동양평해장국한우국밥,한식,61.07,2023-09-25 14:47:20,강원특별자치도,춘천시,석사동,671-5
9480,2008-03-06,1,강원특별자치도 춘천시 효자동 618-3 (3동 2층),37.8742934,127.7414063,술또,호프/통닭,80.4,2012-12-11 16:42:07,강원특별자치도,춘천시,효자동,618-3 (3동 2층)
9502,2013-08-12,1,강원특별자치도 춘천시 효자동 315-7,37.865348,127.7354991,"우기다, 방",까페,99.77,2013-08-12 13:36:32,강원특별자치도,춘천시,효자동,315-7
9513,2003-03-17,1,강원특별자치도 춘천시 석사동 735-15,37.8664759,127.7526984,역전할머니맥주춘천애막골점,기타,106.64,2021-01-08 17:13:35,강원특별자치도,춘천시,석사동,735-15
